Date;Country;Value;Semana
02/01/1995;Brazil;0.8440;2
03/01/1995;Brazil;0.8450;3
04/01/1995;Brazil;0.8450;4
05/01/1995;Brazil;0.8430;5
06/01/1995;Brazil;0.8400;6
09/01/1995;Brazil;0.8440;2
10/01/1995;Brazil;0.8470;3
11/01/1995;Brazil;0.8510;4
12/01/1995;Brazil;0.8450;5
13/01/1995;Brazil;0.8470;6
16/01/1995;Brazil;0.8470;2
17/01/1995;Brazil;0.8460;3
18/01/1995;Brazil;0.8460;4
19/01/1995;Brazil;0.8480;5
20/01/1995;Brazil;0.8480;6
23/01/1995;Brazil;0.8500;2
24/01/1995;Brazil;0.8510;3
25/01/1995;Brazil;0.8510;4
26/01/1995;Brazil;0.8450;5
27/01/1995;Brazil;0.8440;6
30/01/1995;Brazil;0.8460;2
31/01/1995;Brazil;0.8410;3
01/02/1995;Brazil;0.8420;4
02/02/1995;Brazil;0.8390;5
03/02/1995;Brazil;0.8390;6
06/02/1995;Brazil;0.8360;2
07/02/1995;Brazil;0.8360;3
08/02/1995;Brazil;0.8350;4
09/02/1995;Brazil;0.8330;5
10/02/1995;Brazil;0.8340;6
13/02/1995;Brazil;0.8320;2
14/02/1995;Brazil;0.8340;3
15/02/1995;Brazil;0.8360;4
16/02/1995;Brazil;0.8440;5
17/02/1995;Brazil;0.8500;6
20/02/1995;Brazil;0.8410;2
21/02/1995;Brazil;0.8420;3
22/02/1995;Brazil;0.8480;4
23/02/1995;Brazil;0.8470;5
24/02/1995;Brazil;0.8530;6
27/02/1995;Brazil;0.8510;2
28/02/1995;Brazil;0.8510;3
01/03/1995;Brazil;0.8520;4
02/03/1995;Brazil;0.8520;5
03/03/1995;Brazil;0.8590;6
06/03/1995;Brazil;0.8660;2
07/03/1995;Brazil;0.8870;3
08/03/1995;Brazil;0.8890;4
09/03/1995;Brazil;0.8890;5
10/03/1995;Brazil;0.8820;6
13/03/1995;Brazil;0.8810;2
14/03/1995;Brazil;0.8810;3
15/03/1995;Brazil;0.8850;4
16/03/1995;Brazil;0.8990;5
17/03/1995;Brazil;0.8980;6
20/03/1995;Brazil;0.9130;2
21/03/1995;Brazil;0.8980;3
22/03/1995;Brazil;0.9060;4
23/03/1995;Brazil;0.9080;5
24/03/1995;Brazil;0.9090;6
27/03/1995;Brazil;0.9100;2
28/03/1995;Brazil;0.9100;3
29/03/1995;Brazil;0.9060;4
30/03/1995;Brazil;0.9020;5
31/03/1995;Brazil;0.9000;6
03/04/1995;Brazil;0.9040;2
04/04/1995;Brazil;0.8990;3
05/04/1995;Brazil;0.8980;4
06/04/1995;Brazil;0.8950;5
07/04/1995;Brazil;0.8990;6
10/04/1995;Brazil;0.8960;2
11/04/1995;Brazil;0.9010;3
12/04/1995;Brazil;0.9070;4
13/04/1995;Brazil;0.9090;5
14/04/1995;Brazil;0.9090;6
17/04/1995;Brazil;0.9050;2
18/04/1995;Brazil;0.9060;3
19/04/1995;Brazil;0.9130;4
20/04/1995;Brazil;0.9180;5
21/04/1995;Brazil;0.9080;6
24/04/1995;Brazil;0.9130;2
25/04/1995;Brazil;0.9210;3
26/04/1995;Brazil;0.9170;4
27/04/1995;Brazil;0.9170;5
28/04/1995;Brazil;0.9130;6
01/05/1995;Brazil;0.9180;2
02/05/1995;Brazil;0.9140;3
03/05/1995;Brazil;0.9040;4
04/05/1995;Brazil;0.9030;5
05/05/1995;Brazil;0.9010;6
08/05/1995;Brazil;0.8980;2
09/05/1995;Brazil;0.8970;3
10/05/1995;Brazil;0.8940;4
11/05/1995;Brazil;0.8960;5
12/05/1995;Brazil;0.8960;6
15/05/1995;Brazil;0.8890;2
16/05/1995;Brazil;0.8900;3
17/05/1995;Brazil;0.8900;4
18/05/1995;Brazil;0.8900;5
19/05/1995;Brazil;0.8910;6
22/05/1995;Brazil;0.8890;2
23/05/1995;Brazil;0.8890;3
24/05/1995;Brazil;0.8890;4
25/05/1995;Brazil;0.8940;5
26/05/1995;Brazil;0.8980;6
29/05/1995;Brazil;;2
30/05/1995;Brazil;0.9070;3
31/05/1995;Brazil;0.9080;4
01/06/1995;Brazil;0.9080;5
02/06/1995;Brazil;0.9040;6
05/06/1995;Brazil;0.9030;2
06/06/1995;Brazil;0.9080;3
07/06/1995;Brazil;0.9110;4
08/06/1995;Brazil;0.9110;5
09/06/1995;Brazil;0.9180;6
12/06/1995;Brazil;0.9190;2
13/06/1995;Brazil;0.9170;3
14/06/1995;Brazil;0.9070;4
15/06/1995;Brazil;0.9070;5
16/06/1995;Brazil;0.9090;6
19/06/1995;Brazil;0.9120;2
20/06/1995;Brazil;0.9150;3
21/06/1995;Brazil;0.9190;4
22/06/1995;Brazil;0.9190;5
23/06/1995;Brazil;0.9190;6
26/06/1995;Brazil;0.9180;2
27/06/1995;Brazil;0.9190;3
28/06/1995;Brazil;0.9190;4
29/06/1995;Brazil;0.9190;5
30/06/1995;Brazil;0.9210;6
03/07/1995;Brazil;0.9200;2
04/07/1995;Brazil;;3
05/07/1995;Brazil;0.9230;4
06/07/1995;Brazil;0.9250;5
07/07/1995;Brazil;0.9250;6
10/07/1995;Brazil;0.9250;2
11/07/1995;Brazil;0.9243;3
12/07/1995;Brazil;0.9241;4
13/07/1995;Brazil;0.9260;5
14/07/1995;Brazil;0.9255;6
17/07/1995;Brazil;0.9290;2
18/07/1995;Brazil;0.9280;3
19/07/1995;Brazil;0.9290;4
20/07/1995;Brazil;0.9281;5
21/07/1995;Brazil;0.9333;6
24/07/1995;Brazil;0.9332;2
25/07/1995;Brazil;0.9354;3
26/07/1995;Brazil;0.9352;4
27/07/1995;Brazil;0.9358;5
28/07/1995;Brazil;0.9363;6
31/07/1995;Brazil;0.9353;2
01/08/1995;Brazil;0.9355;3
02/08/1995;Brazil;0.9353;4
03/08/1995;Brazil;0.9351;5
04/08/1995;Brazil;0.9360;6
07/08/1995;Brazil;0.9351;2
08/08/1995;Brazil;0.9351;3
09/08/1995;Brazil;0.9362;4
10/08/1995;Brazil;0.9352;5
11/08/1995;Brazil;0.9354;6
14/08/1995;Brazil;0.9411;2
15/08/1995;Brazil;0.9412;3
16/08/1995;Brazil;0.9414;4
17/08/1995;Brazil;0.9411;5
18/08/1995;Brazil;0.9429;6
21/08/1995;Brazil;0.9413;2
22/08/1995;Brazil;0.9418;3
23/08/1995;Brazil;0.9463;4
24/08/1995;Brazil;0.9465;5
25/08/1995;Brazil;0.9487;6
28/08/1995;Brazil;0.9480;2
29/08/1995;Brazil;0.9505;3
30/08/1995;Brazil;0.9493;4
31/08/1995;Brazil;0.9500;5
01/09/1995;Brazil;0.9496;6
04/09/1995;Brazil;;2
05/09/1995;Brazil;0.9483;3
06/09/1995;Brazil;0.9486;4
07/09/1995;Brazil;0.9482;5
08/09/1995;Brazil;0.9510;6
11/09/1995;Brazil;0.9513;2
12/09/1995;Brazil;0.9512;3
13/09/1995;Brazil;0.9520;4
14/09/1995;Brazil;0.9526;5
15/09/1995;Brazil;0.9516;6
18/09/1995;Brazil;0.9517;2
19/09/1995;Brazil;0.9525;3
20/09/1995;Brazil;0.9532;4
21/09/1995;Brazil;0.9532;5
22/09/1995;Brazil;0.9536;6
25/09/1995;Brazil;0.9533;2
26/09/1995;Brazil;0.9540;3
27/09/1995;Brazil;0.9549;4
28/09/1995;Brazil;0.9544;5
29/09/1995;Brazil;0.9531;6
02/10/1995;Brazil;0.9531;2
03/10/1995;Brazil;0.9581;3
04/10/1995;Brazil;0.9581;4
05/10/1995;Brazil;0.9582;5
06/10/1995;Brazil;0.9586;6
09/10/1995;Brazil;;2
10/10/1995;Brazil;0.9582;3
11/10/1995;Brazil;0.9584;4
12/10/1995;Brazil;0.9580;5
13/10/1995;Brazil;0.9583;6
16/10/1995;Brazil;0.9585;2
17/10/1995;Brazil;0.9585;3
18/10/1995;Brazil;0.9582;4
19/10/1995;Brazil;0.9592;5
20/10/1995;Brazil;0.9611;6
23/10/1995;Brazil;0.9612;2
24/10/1995;Brazil;0.9615;3
25/10/1995;Brazil;0.9615;4
26/10/1995;Brazil;0.9614;5
27/10/1995;Brazil;0.9614;6
30/10/1995;Brazil;0.9613;2
31/10/1995;Brazil;0.9620;3
01/11/1995;Brazil;0.9625;4
02/11/1995;Brazil;0.9625;5
03/11/1995;Brazil;0.9621;6
06/11/1995;Brazil;0.9618;2
07/11/1995;Brazil;0.9614;3
08/11/1995;Brazil;0.9614;4
09/11/1995;Brazil;0.9612;5
10/11/1995;Brazil;;6
13/11/1995;Brazil;0.9619;2
14/11/1995;Brazil;0.9630;3
15/11/1995;Brazil;0.9625;4
16/11/1995;Brazil;0.9627;5
17/11/1995;Brazil;0.9617;6
20/11/1995;Brazil;0.9625;2
21/11/1995;Brazil;0.9642;3
22/11/1995;Brazil;0.9647;4
23/11/1995;Brazil;;5
24/11/1995;Brazil;0.9649;6
27/11/1995;Brazil;0.9645;2
28/11/1995;Brazil;0.9642;3
29/11/1995;Brazil;0.9642;4
30/11/1995;Brazil;0.9661;5
01/12/1995;Brazil;0.9661;6
04/12/1995;Brazil;0.9665;2
05/12/1995;Brazil;0.9662;3
06/12/1995;Brazil;0.9665;4
07/12/1995;Brazil;0.9665;5
08/12/1995;Brazil;0.9663;6
11/12/1995;Brazil;0.9665;2
12/12/1995;Brazil;0.9663;3
13/12/1995;Brazil;0.9668;4
14/12/1995;Brazil;0.9669;5
15/12/1995;Brazil;0.9673;6
18/12/1995;Brazil;0.9676;2
19/12/1995;Brazil;0.9680;3
20/12/1995;Brazil;;4
21/12/1995;Brazil;0.9699;5
22/12/1995;Brazil;0.9710;6
25/12/1995;Brazil;;2
26/12/1995;Brazil;0.9698;3
27/12/1995;Brazil;0.9706;4
28/12/1995;Brazil;;5
29/12/1995;Brazil;;6
01/01/1996;Brazil;;2
02/01/1996;Brazil;0.9723;3
03/01/1996;Brazil;0.9730;4
04/01/1996;Brazil;0.9722;5
05/01/1996;Brazil;0.9721;6
08/01/1996;Brazil;0.9721;2
09/01/1996;Brazil;0.9712;3
10/01/1996;Brazil;0.9722;4
11/01/1996;Brazil;0.9729;5
12/01/1996;Brazil;0.9730;6
15/01/1996;Brazil;;2
16/01/1996;Brazil;0.9800;3
17/01/1996;Brazil;0.9722;4
18/01/1996;Brazil;0.9723;5
19/01/1996;Brazil;0.9726;6
22/01/1996;Brazil;0.9742;2
23/01/1996;Brazil;0.9763;3
24/01/1996;Brazil;0.9767;4
25/01/1996;Brazil;0.9770;5
26/01/1996;Brazil;0.9782;6
29/01/1996;Brazil;0.9780;2
30/01/1996;Brazil;0.9783;3
31/01/1996;Brazil;0.9782;4
01/02/1996;Brazil;0.9780;5
02/02/1996;Brazil;0.9783;6
05/02/1996;Brazil;0.9783;2
06/02/1996;Brazil;0.9781;3
07/02/1996;Brazil;0.9782;4
08/02/1996;Brazil;0.9783;5
09/02/1996;Brazil;0.9783;6
12/02/1996;Brazil;0.9784;2
13/02/1996;Brazil;0.9801;3
14/02/1996;Brazil;0.9807;4
15/02/1996;Brazil;0.9842;5
16/02/1996;Brazil;0.9810;6
19/02/1996;Brazil;;2
20/02/1996;Brazil;0.9845;3
21/02/1996;Brazil;0.9840;4
22/02/1996;Brazil;0.9820;5
23/02/1996;Brazil;0.9818;6
26/02/1996;Brazil;0.9831;2
27/02/1996;Brazil;0.9838;3
28/02/1996;Brazil;0.9831;4
29/02/1996;Brazil;0.9850;5
01/03/1996;Brazil;0.9845;6
04/03/1996;Brazil;0.9833;2
05/03/1996;Brazil;0.9834;3
06/03/1996;Brazil;;4
07/03/1996;Brazil;0.9843;5
08/03/1996;Brazil;0.9838;6
11/03/1996;Brazil;0.9838;2
12/03/1996;Brazil;0.9841;3
13/03/1996;Brazil;0.9865;4
14/03/1996;Brazil;0.9872;5
15/03/1996;Brazil;0.9874;6
18/03/1996;Brazil;0.9861;2
19/03/1996;Brazil;0.9863;3
20/03/1996;Brazil;0.9898;4
21/03/1996;Brazil;0.9868;5
22/03/1996;Brazil;0.9873;6
25/03/1996;Brazil;0.9878;2
26/03/1996;Brazil;0.9880;3
27/03/1996;Brazil;0.9881;4
28/03/1996;Brazil;0.9870;5
29/03/1996;Brazil;0.9880;6
01/04/1996;Brazil;0.9873;2
02/04/1996;Brazil;0.9872;3
03/04/1996;Brazil;0.9869;4
04/04/1996;Brazil;0.9872;5
05/04/1996;Brazil;0.9870;6
08/04/1996;Brazil;0.9871;2
09/04/1996;Brazil;0.9891;3
10/04/1996;Brazil;0.9893;4
11/04/1996;Brazil;0.9915;5
12/04/1996;Brazil;0.9902;6
15/04/1996;Brazil;0.9898;2
16/04/1996;Brazil;0.9895;3
17/04/1996;Brazil;0.9892;4
18/04/1996;Brazil;0.9890;5
19/04/1996;Brazil;0.9911;6
22/04/1996;Brazil;0.9913;2
23/04/1996;Brazil;0.9911;3
24/04/1996;Brazil;0.9915;4
25/04/1996;Brazil;0.9913;5
26/04/1996;Brazil;0.9939;6
29/04/1996;Brazil;0.9922;2
30/04/1996;Brazil;0.9925;3
01/05/1996;Brazil;0.9922;4
02/05/1996;Brazil;0.9921;5
03/05/1996;Brazil;0.9922;6
06/05/1996;Brazil;0.9923;2
07/05/1996;Brazil;0.9935;3
08/05/1996;Brazil;0.9924;4
09/05/1996;Brazil;0.9933;5
10/05/1996;Brazil;0.9943;6
13/05/1996;Brazil;0.9945;2
14/05/1996;Brazil;0.9970;3
15/05/1996;Brazil;0.9952;4
16/05/1996;Brazil;0.9968;5
17/05/1996;Brazil;0.9955;6
20/05/1996;Brazil;0.9965;2
21/05/1996;Brazil;0.9955;3
22/05/1996;Brazil;0.9956;4
23/05/1996;Brazil;0.9963;5
24/05/1996;Brazil;0.9964;6
27/05/1996;Brazil;;2
28/05/1996;Brazil;0.9970;3
29/05/1996;Brazil;0.9965;4
30/05/1996;Brazil;0.9975;5
31/05/1996;Brazil;0.9981;6
03/06/1996;Brazil;0.9982;2
04/06/1996;Brazil;0.9982;3
05/06/1996;Brazil;0.9982;4
06/06/1996;Brazil;0.9982;5
07/06/1996;Brazil;0.9991;6
10/06/1996;Brazil;0.9995;2
11/06/1996;Brazil;0.9994;3
12/06/1996;Brazil;10.012;4
13/06/1996;Brazil;10.001;5
14/06/1996;Brazil;10.011;6
17/06/1996;Brazil;10.015;2
18/06/1996;Brazil;10.015;3
19/06/1996;Brazil;10.025;4
20/06/1996;Brazil;10.029;5
21/06/1996;Brazil;10.030;6
24/06/1996;Brazil;10.030;2
25/06/1996;Brazil;10.030;3
26/06/1996;Brazil;10.050;4
27/06/1996;Brazil;10.050;5
28/06/1996;Brazil;10.060;6
01/07/1996;Brazil;10.050;2
02/07/1996;Brazil;10.055;3
03/07/1996;Brazil;10.051;4
04/07/1996;Brazil;;5
05/07/1996;Brazil;10.045;6
08/07/1996;Brazil;10.050;2
09/07/1996;Brazil;10.060;3
10/07/1996;Brazil;10.054;4
11/07/1996;Brazil;10.060;5
12/07/1996;Brazil;10.055;6
15/07/1996;Brazil;10.075;2
16/07/1996;Brazil;10.063;3
17/07/1996;Brazil;10.070;4
18/07/1996;Brazil;10.075;5
19/07/1996;Brazil;10.076;6
22/07/1996;Brazil;10.074;2
23/07/1996;Brazil;10.075;3
24/07/1996;Brazil;10.090;4
25/07/1996;Brazil;10.090;5
26/07/1996;Brazil;10.032;6
29/07/1996;Brazil;10.103;2
30/07/1996;Brazil;10.108;3
31/07/1996;Brazil;10.107;4
01/08/1996;Brazil;10.103;5
02/08/1996;Brazil;10.098;6
05/08/1996;Brazil;10.092;2
06/08/1996;Brazil;10.102;3
07/08/1996;Brazil;10.114;4
08/08/1996;Brazil;10.350;5
09/08/1996;Brazil;10.120;6
12/08/1996;Brazil;10.120;2
13/08/1996;Brazil;10.148;3
14/08/1996;Brazil;10.124;4
15/08/1996;Brazil;10.127;5
16/08/1996;Brazil;10.150;6
19/08/1996;Brazil;10.133;2
20/08/1996;Brazil;10.144;3
21/08/1996;Brazil;10.145;4
22/08/1996;Brazil;10.145;5
23/08/1996;Brazil;10.149;6
26/08/1996;Brazil;10.205;2
27/08/1996;Brazil;10.170;3
28/08/1996;Brazil;10.161;4
29/08/1996;Brazil;10.167;5
30/08/1996;Brazil;10.165;6
02/09/1996;Brazil;;2
03/09/1996;Brazil;10.165;3
04/09/1996;Brazil;10.175;4
05/09/1996;Brazil;10.185;5
06/09/1996;Brazil;10.178;6
09/09/1996;Brazil;10.192;2
10/09/1996;Brazil;10.208;3
11/09/1996;Brazil;10.184;4
12/09/1996;Brazil;10.195;5
13/09/1996;Brazil;10.195;6
16/09/1996;Brazil;10.190;2
17/09/1996;Brazil;10.191;3
18/09/1996;Brazil;10.194;4
19/09/1996;Brazil;10.193;5
20/09/1996;Brazil;10.202;6
23/09/1996;Brazil;10.199;2
24/09/1996;Brazil;10.199;3
25/09/1996;Brazil;10.220;4
26/09/1996;Brazil;10.203;5
27/09/1996;Brazil;10.206;6
30/09/1996;Brazil;10.211;2
01/10/1996;Brazil;10.215;3
02/10/1996;Brazil;10.220;4
03/10/1996;Brazil;10.214;5
04/10/1996;Brazil;10.219;6
07/10/1996;Brazil;10.280;2
08/10/1996;Brazil;10.230;3
09/10/1996;Brazil;10.237;4
10/10/1996;Brazil;10.235;5
11/10/1996;Brazil;10.265;6
14/10/1996;Brazil;;2
15/10/1996;Brazil;10.270;3
16/10/1996;Brazil;10.250;4
17/10/1996;Brazil;10.246;5
18/10/1996;Brazil;10.248;6
21/10/1996;Brazil;10.258;2
22/10/1996;Brazil;10.267;3
23/10/1996;Brazil;10.269;4
24/10/1996;Brazil;10.261;5
25/10/1996;Brazil;10.273;6
28/10/1996;Brazil;10.284;2
29/10/1996;Brazil;10.283;3
30/10/1996;Brazil;10.278;4
31/10/1996;Brazil;10.275;5
01/11/1996;Brazil;10.278;6
04/11/1996;Brazil;10.277;2
05/11/1996;Brazil;10.280;3
06/11/1996;Brazil;10.278;4
07/11/1996;Brazil;10.300;5
08/11/1996;Brazil;10.302;6
11/11/1996;Brazil;;2
12/11/1996;Brazil;10.318;3
13/11/1996;Brazil;10.315;4
14/11/1996;Brazil;10.308;5
15/11/1996;Brazil;10.299;6
18/11/1996;Brazil;10.301;2
19/11/1996;Brazil;10.299;3
20/11/1996;Brazil;10.308;4
21/11/1996;Brazil;10.309;5
22/11/1996;Brazil;10.307;6
25/11/1996;Brazil;10.307;2
26/11/1996;Brazil;10.330;3
27/11/1996;Brazil;10.324;4
28/11/1996;Brazil;;5
29/11/1996;Brazil;10.331;6
02/12/1996;Brazil;10.308;2
03/12/1996;Brazil;10.328;3
04/12/1996;Brazil;10.336;4
05/12/1996;Brazil;10.349;5
06/12/1996;Brazil;10.347;6
09/12/1996;Brazil;10.347;2
10/12/1996;Brazil;10.362;3
11/12/1996;Brazil;10.373;4
12/12/1996;Brazil;10.367;5
13/12/1996;Brazil;10.390;6
16/12/1996;Brazil;10.395;2
17/12/1996;Brazil;10.413;3
18/12/1996;Brazil;10.379;4
19/12/1996;Brazil;10.383;5
20/12/1996;Brazil;10.382;6
23/12/1996;Brazil;10.385;2
24/12/1996;Brazil;10.395;3
25/12/1996;Brazil;;4
26/12/1996;Brazil;10.387;5
27/12/1996;Brazil;10.397;6
30/12/1996;Brazil;10.390;2
31/12/1996;Brazil;10.393;3
01/01/1997;Brazil;;4
02/01/1997;Brazil;10.394;5
03/01/1997;Brazil;10.395;6
06/01/1997;Brazil;10.405;2
07/01/1997;Brazil;10.402;3
08/01/1997;Brazil;10.403;4
09/01/1997;Brazil;10.409;5
10/01/1997;Brazil;10.409;6
13/01/1997;Brazil;10.417;2
14/01/1997;Brazil;10.418;3
15/01/1997;Brazil;10.427;4
16/01/1997;Brazil;10.435;5
17/01/1997;Brazil;10.435;6
20/01/1997;Brazil;;2
21/01/1997;Brazil;10.431;3
22/01/1997;Brazil;10.432;4
23/01/1997;Brazil;10.438;5
24/01/1997;Brazil;10.438;6
27/01/1997;Brazil;10.438;2
28/01/1997;Brazil;10.447;3
29/01/1997;Brazil;10.451;4
30/01/1997;Brazil;10.455;5
31/01/1997;Brazil;10.457;6
03/02/1997;Brazil;10.450;2
04/02/1997;Brazil;10.462;3
05/02/1997;Brazil;10.470;4
06/02/1997;Brazil;10.470;5
07/02/1997;Brazil;10.475;6
10/02/1997;Brazil;10.473;2
11/02/1997;Brazil;10.473;3
12/02/1997;Brazil;10.471;4
13/02/1997;Brazil;10.487;5
14/02/1997;Brazil;10.492;6
17/02/1997;Brazil;;2
18/02/1997;Brazil;10.492;3
19/02/1997;Brazil;10.503;4
20/02/1997;Brazil;10.502;5
21/02/1997;Brazil;10.504;6
24/02/1997;Brazil;10.503;2
25/02/1997;Brazil;10.507;3
26/02/1997;Brazil;10.513;4
27/02/1997;Brazil;10.511;5
28/02/1997;Brazil;10.512;6
03/03/1997;Brazil;10.511;2
04/03/1997;Brazil;10.515;3
05/03/1997;Brazil;10.525;4
06/03/1997;Brazil;10.527;5
07/03/1997;Brazil;10.527;6
10/03/1997;Brazil;10.528;2
11/03/1997;Brazil;10.536;3
12/03/1997;Brazil;10.542;4
13/03/1997;Brazil;10.553;5
14/03/1997;Brazil;10.549;6
17/03/1997;Brazil;10.593;2
18/03/1997;Brazil;10.606;3
19/03/1997;Brazil;10.608;4
20/03/1997;Brazil;10.610;5
21/03/1997;Brazil;10.614;6
24/03/1997;Brazil;10.616;2
25/03/1997;Brazil;10.613;3
26/03/1997;Brazil;10.612;4
27/03/1997;Brazil;10.591;5
28/03/1997;Brazil;10.600;6
31/03/1997;Brazil;10.595;2
01/04/1997;Brazil;10.591;3
02/04/1997;Brazil;10.596;4
03/04/1997;Brazil;10.577;5
04/04/1997;Brazil;10.600;6
07/04/1997;Brazil;10.582;2
08/04/1997;Brazil;10.583;3
09/04/1997;Brazil;10.584;4
10/04/1997;Brazil;10.586;5
11/04/1997;Brazil;10.591;6
14/04/1997;Brazil;10.599;2
15/04/1997;Brazil;10.601;3
16/04/1997;Brazil;10.611;4
17/04/1997;Brazil;10.611;5
18/04/1997;Brazil;10.619;6
21/04/1997;Brazil;10.620;2
22/04/1997;Brazil;10.628;3
23/04/1997;Brazil;10.630;4
24/04/1997;Brazil;10.626;5
25/04/1997;Brazil;10.695;6
28/04/1997;Brazil;10.627;2
29/04/1997;Brazil;10.629;3
30/04/1997;Brazil;10.635;4
01/05/1997;Brazil;10.638;5
02/05/1997;Brazil;10.643;6
05/05/1997;Brazil;10.644;2
06/05/1997;Brazil;10.647;3
07/05/1997;Brazil;10.649;4
08/05/1997;Brazil;10.649;5
09/05/1997;Brazil;10.661;6
12/05/1997;Brazil;10.676;2
13/05/1997;Brazil;10.674;3
14/05/1997;Brazil;10.673;4
15/05/1997;Brazil;10.673;5
16/05/1997;Brazil;10.671;6
19/05/1997;Brazil;10.674;2
20/05/1997;Brazil;10.684;3
21/05/1997;Brazil;10.693;4
22/05/1997;Brazil;10.702;5
23/05/1997;Brazil;10.713;6
26/05/1997;Brazil;;2
27/05/1997;Brazil;10.728;3
28/05/1997;Brazil;10.736;4
29/05/1997;Brazil;10.743;5
30/05/1997;Brazil;10.709;6
02/06/1997;Brazil;10.710;2
03/06/1997;Brazil;10.717;3
04/06/1997;Brazil;10.734;4
05/06/1997;Brazil;10.727;5
06/06/1997;Brazil;10.723;6
09/06/1997;Brazil;10.726;2
10/06/1997;Brazil;10.726;3
11/06/1997;Brazil;10.731;4
12/06/1997;Brazil;10.737;5
13/06/1997;Brazil;10.743;6
16/06/1997;Brazil;10.734;2
17/06/1997;Brazil;10.755;3
18/06/1997;Brazil;10.748;4
19/06/1997;Brazil;10.756;5
20/06/1997;Brazil;10.795;6
23/06/1997;Brazil;10.771;2
24/06/1997;Brazil;10.767;3
25/06/1997;Brazil;10.767;4
26/06/1997;Brazil;10.765;5
27/06/1997;Brazil;10.770;6
30/06/1997;Brazil;10.767;2
01/07/1997;Brazil;10.766;3
02/07/1997;Brazil;10.767;4
03/07/1997;Brazil;10.778;5
04/07/1997;Brazil;;6
07/07/1997;Brazil;10.779;2
08/07/1997;Brazil;10.790;3
09/07/1997;Brazil;10.796;4
10/07/1997;Brazil;10.794;5
11/07/1997;Brazil;10.800;6
14/07/1997;Brazil;10.801;2
15/07/1997;Brazil;10.807;3
16/07/1997;Brazil;10.804;4
17/07/1997;Brazil;10.810;5
18/07/1997;Brazil;10.811;6
21/07/1997;Brazil;10.811;2
22/07/1997;Brazil;10.812;3
23/07/1997;Brazil;10.821;4
24/07/1997;Brazil;10.819;5
25/07/1997;Brazil;10.820;6
28/07/1997;Brazil;10.823;2
29/07/1997;Brazil;10.837;3
30/07/1997;Brazil;10.829;4
31/07/1997;Brazil;10.830;5
01/08/1997;Brazil;10.830;6
04/08/1997;Brazil;10.832;2
05/08/1997;Brazil;10.842;3
06/08/1997;Brazil;10.848;4
07/08/1997;Brazil;10.853;5
08/08/1997;Brazil;10.855;6
11/08/1997;Brazil;10.857;2
12/08/1997;Brazil;10.857;3
13/08/1997;Brazil;10.859;4
14/08/1997;Brazil;10.863;5
15/08/1997;Brazil;10.885;6
18/08/1997;Brazil;10.885;2
19/08/1997;Brazil;10.890;3
20/08/1997;Brazil;10.887;4
21/08/1997;Brazil;10.888;5
22/08/1997;Brazil;10.925;6
25/08/1997;Brazil;10.923;2
26/08/1997;Brazil;10.925;3
27/08/1997;Brazil;10.912;4
28/08/1997;Brazil;10.920;5
29/08/1997;Brazil;10.915;6
01/09/1997;Brazil;;2
02/09/1997;Brazil;10.920;3
03/09/1997;Brazil;10.918;4
04/09/1997;Brazil;10.930;5
05/09/1997;Brazil;10.918;6
08/09/1997;Brazil;10.912;2
09/09/1997;Brazil;10.910;3
10/09/1997;Brazil;10.917;4
11/09/1997;Brazil;10.919;5
12/09/1997;Brazil;10.923;6
15/09/1997;Brazil;10.925;2
16/09/1997;Brazil;10.940;3
17/09/1997;Brazil;10.940;4
18/09/1997;Brazil;10.945;5
19/09/1997;Brazil;10.940;6
22/09/1997;Brazil;10.950;2
23/09/1997;Brazil;10.952;3
24/09/1997;Brazil;10.955;4
25/09/1997;Brazil;10.951;5
26/09/1997;Brazil;10.960;6
29/09/1997;Brazil;10.962;2
30/09/1997;Brazil;10.958;3
01/10/1997;Brazil;10.969;4
02/10/1997;Brazil;10.970;5
03/10/1997;Brazil;10.968;6
06/10/1997;Brazil;10.975;2
07/10/1997;Brazil;10.978;3
08/10/1997;Brazil;10.978;4
09/10/1997;Brazil;10.980;5
10/10/1997;Brazil;10.985;6
13/10/1997;Brazil;;2
14/10/1997;Brazil;10.982;3
15/10/1997;Brazil;10.993;4
16/10/1997;Brazil;10.993;5
17/10/1997;Brazil;11.000;6
20/10/1997;Brazil;10.999;2
21/10/1997;Brazil;10.999;3
22/10/1997;Brazil;11.007;4
23/10/1997;Brazil;11.005;5
24/10/1997;Brazil;11.025;6
27/10/1997;Brazil;11.035;2
28/10/1997;Brazil;11.032;3
29/10/1997;Brazil;11.022;4
30/10/1997;Brazil;11.055;5
31/10/1997;Brazil;11.027;6
03/11/1997;Brazil;11.028;2
04/11/1997;Brazil;11.037;3
05/11/1997;Brazil;11.040;4
06/11/1997;Brazil;11.077;5
07/11/1997;Brazil;11.075;6
10/11/1997;Brazil;11.055;2
11/11/1997;Brazil;;3
12/11/1997;Brazil;11.060;4
13/11/1997;Brazil;11.080;5
14/11/1997;Brazil;11.083;6
17/11/1997;Brazil;11.056;2
18/11/1997;Brazil;11.067;3
19/11/1997;Brazil;11.077;4
20/11/1997;Brazil;11.080;5
21/11/1997;Brazil;11.100;6
24/11/1997;Brazil;11.090;2
25/11/1997;Brazil;11.107;3
26/11/1997;Brazil;11.099;4
27/11/1997;Brazil;;5
28/11/1997;Brazil;11.093;6
01/12/1997;Brazil;11.100;2
